##########normalizacion_palabras##########
obstante                                obstante                                AQ0CS0   I  # obstante
obstruccion                             obstrucción                             NCFS000  I  # obstruccion
obtie-ne                                obtener                                 VMIP3S0  I  # obtie-ne
obturatrices                            obturatriz                              AQ0CP0   I  # obturatrices
obturatriz                              obturatriz                              AQ0CS0   I  # obturatriz
ocasionalmente                          ocasionalmente                          RG       I  # ocasionalmente
occipitocervicales                      occipitocervical                        AQ0CP0   I  # occipitocervicales
occipito-cervicales                     occipitocervicales                      AQ0CP0   I  # occipito-cervicales
occipito-cervical                       occipitocervical                        AQ0CS0   I  # occipito-cervical
occipitocervical                        occipitocervical                        AQ0CS0   I  # occipitocervical
occipitoparietales                      occipitoparietal                        AQ0CP0   I  # occipitoparietales
occipitoparietal                        occipitoparietal                        AQ0CS0   I  # occipitoparietal
º_c                                     grado_centígrado                        NCMN000  I  # º_c
º_c.                                    grado_centígrado                        NCMN000  I  # º_c.
ochrobactrum                            ochrobactrum                            NC00000  I  # ochrobactrum
oclusalmente                            oclusalmente                            RG       I  # oclusalmente
oclusogingivales                        oclusogingival                          AQ0CP0   I  # oclusogingivales
oclusogingival                          oclusogingival                          AQ0CS0   I  # oclusogingival
octeotrido                              octreótido                              NCMS000  I  # octeotrido
octeótrido                              octreótido                              NCMS000  I  # octeótrido
octopolares                             octopolar                               AQ0CP0   I  # octopolares
octopolar                               octopolar                               AQ0CS0   I  # octopolar
octreoscan                              octreoscan                              NCMS000  I  # octreoscan
octreotida                              octreótida                              NCFS000  I  # octreotida
octreótida                              octreótida                              NCFS000  I  # octreótida
octreotidas                             octreótida                              NCFP000  I  # octreotidas
octreótidas                             octreótida                              NCFP000  I  # octreótidas
octreotide                              octreótide                              NC00000  I  # octreotide
octreótide                              octreótide                              NC00000  I  # octreótide
octreotido                              octreótido                              NCMS000  I  # octreotido
octreótido                              octreótido                              NCMS000  I  # octreótido
octreotidos                             octreótido                              NCMP000  I  # octreotidos
octreótidos                             octreótido                              NCMP000  I  # octreótidos
oculos-epitelizante                     oculos-epitelizante                     NC00000  I  # oculos-epitelizante
odontoestomatologica                    odontoestomatológico                    AQ0FS0   I  # odontoestomatologica
odontoestomatológica                    odontoestomatológico                    AQ0FS0   I  # odontoestomatológica
odontoestomatologicas                   odontoestomatológico                    AQ0FP0   I  # odontoestomatologicas
odontoestomatológicas                   odontoestomatológico                    AQ0FP0   I  # odontoestomatológicas
odontoestomatologico                    odontoestomatológico                    AQ0MS0   I  # odontoestomatologico
odontoestomatológico                    odontoestomatológico                    AQ0MS0   I  # odontoestomatológico
odontoestomatologicos                   odontoestomatológico                    AQ0MP0   I  # odontoestomatologicos
odontoestomatológicos                   odontoestomatológico                    AQ0MP0   I  # odontoestomatológicos
odontoidea                              odontoideo                              AQ0FS0   I  # odontoidea
odontoideas                             odontoideo                              AQ0FP0   I  # odontoideas
odontoide                               odontoide                               AQ0CS0   I  # odontoide
odontoideo                              odontoideo                              AQ0MS0   I  # odontoideo
odontoideos                             odontoideo                              AQ0MP0   I  # odontoideos
odontoides                              odontoide                               AQ0CP0   I  # odontoides
odontosecciones                         odontosección                           NCFP000  I  # odontosecciones
odontoseccion                           odontosección                           NCFS000  I  # odontoseccion
odontosección                           odontosección                           NCFS000  I  # odontosección
oé                                      oé                                      NP00000  I  # oé
oestradiol                              oestradiol                              NC00000  I  # oestradiol
off-label                               off-label                               SPS00    I  # off-label
off                                     off                                     SPS00    I  # off
of                                      of                                      SPS00    I  # of
oftalmologicamente                      oftalmológicamente                      RG       I  # oftalmologicamente
oftalmológicamente                      oftalmológicamente                      RG       I  # oftalmológicamente
oftalmoparesia                          oftalmoparesia                          NCFS000  I  # oftalmoparesia
oftalmoparesias                         oftalmoparesia                          NCFP000  I  # oftalmoparesias
oftalmoplejia                           oftalmoplejia                           NCFS000  I  # oftalmoplejia
oftalmoplejias                          oftalmoplejia                           NCFP000  I  # oftalmoplejias
oftalmoscopia                           oftalmoscopia                           NCFS000  I  # oftalmoscopia
oftalmoscopía                           oftalmoscopia                           NCFS000  I  # oftalmoscopía
oftalmoscopias                          oftalmoscopia                           NCFP000  I  # oftalmoscopias
oftalmoscopicamente                     oftalmoscópicamente                     RG       I  # oftalmoscopicamente
oftalmoscópicamente                     oftalmoscópicamente                     RG       I  # oftalmoscópicamente
olanzapina                              olanzapina                              NC00000  I  # olanzapina
oliente                                 oliente                                 AQ0CS0   I  # oliente
olientes                                oliente                                 AQ0CP0   I  # olientes
oligoamnios                             oligoamnios                             NCMN000  I  # oligoamnios
oligo-anuria                            oligoanuria                             NCFS000  I  # oligo-anuria
oligoanuria                             oligoanuria                             NCFS000  I  # oligoanuria
oligoarticulares                        oligoarticular                          AQ0CP0   I  # oligoarticulares
oligoarticular                          oligoarticular                          AQ0CS0   I  # oligoarticular
oligodendrocito-like                    oligodendrocito-like                    AQ0000   I  # oligodendrocito-like
oligodendrocito                         oligodendrocito                         NCMS000  I  # oligodendrocito
oligodendrocitos                        oligodendrocito                         NCMP000  I  # oligodendrocitos
oligoperfusiones                        oligoperfusión                          NCFP000  I  # oligoperfusiones
oligoperfusion                          oligoperfusión                          NCFS000  I  # oligoperfusion
oligoperfusión                          oligoperfusión                          NCFS000  I  # oligoperfusión
oligosintomatica                        oligosintomático                        AQ0FS0   I  # oligosintomatica
oligosintomática                        oligosintomático                        AQ0FS0   I  # oligosintomática
oligosintomaticas                       oligosintomático                        AQ0FP0   I  # oligosintomaticas
oligosintomáticas                       oligosintomático                        AQ0FP0   I  # oligosintomáticas
oligosintomatico                        oligosintomático                        AQ0MS0   I  # oligosintomatico
oligosintomático                        oligosintomático                        AQ0MS0   I  # oligosintomático
oligosintomaticos                       oligosintomático                        AQ0MP0   I  # oligosintomaticos
oligosintomáticos                       oligosintomático                        AQ0MP0   I  # oligosintomáticos
oligozoospermia                         oligozoospermia                         NCFS000  I  # oligozoospermia
oligozoospermias                        oligozoospermia                         NCFP000  I  # oligozoospermias
olmesartan                              olmesartan                              NC00000  I  # olmesartan
omentum                                 omentum                                 NCMN000  I  # omentum
omeprazol                               omeprazol                               NCMS000  I  # omeprazol
oncocitoma                              oncocitoma                              NCMS000  I  # oncocitoma
oncocitomas                             oncocitoma                              NCMP000  I  # oncocitomas
oncologicamente                         oncológicamente                         RG       I  # oncologicamente
oncológicamente                         oncológicamente                         RG       I  # oncológicamente
ondansetrón                             ondansetrón                             NC00000  I  # ondansetrón
onfalorrexis                            onfalorrexis                            NCFS000  I  # onfalorrexis
on                                      on                                      SPS00    I  # on
ooferectomizada                         ooforectomizar                          VMP00SF  I  # ooferectomizada
ooforectomia                            ooforectomía                            NCFS000  I  # ooforectomia
ooforectomía                            ooforectomía                            NCFS000  I  # ooforectomía
ooforectomías                           ooforectomía                            NCFP000  I  # ooforectomías
ooforectomizada                         ooforectomizar                          VMP00SF  I  # ooforectomizada
ooforectomizadas                        ooforectomizar                          VMP00PF  I  # ooforectomizadas
ooforectomizado                         ooforectomizar                          VMP00SM  I  # ooforectomizado
ooforectomizados                        ooforectomizar                          VMP00PM  I  # ooforectomizados
opioide                                 opioide                                 NCMP000  I  # opioides
opioide                                 opioide                                 NCMS000  I  # opioide
opsoclono                               opsoclono                               NC00000  I  # opsoclono
optico-carotidea                        óptico-carotídeo                        AQ0FS0   I  # optico-carotidea
óptico-carotidea                        óptico-carotídeo                        AQ0FS0   I  # óptico-carotidea
optico-carotídea                        óptico-carotídeo                        AQ0FS0   I  # optico-carotídea
óptico-carotídea                        óptico-carotídeo                        AQ0FS0   I  # óptico-carotídea
optico-carotideas                       óptico-carotídeo                        AQ0FP0   I  # optico-carotideas
óptico-carotideas                       óptico-carotídeo                        AQ0FP0   I  # óptico-carotideas
optico-carotídeas                       óptico-carotídeo                        AQ0FP0   I  # optico-carotídeas
óptico-carotídeas                       óptico-carotídeo                        AQ0FP0   I  # óptico-carotídeas
optico-carotideo                        óptico-carotídeo                        AQ0MS0   I  # optico-carotideo
óptico-carotideo                        óptico-carotídeo                        AQ0MS0   I  # óptico-carotideo
optico-carotídeo                        óptico-carotídeo                        AQ0MS0   I  # optico-carotídeo
óptico-carotídeo                        óptico-carotídeo                        AQ0MS0   I  # óptico-carotídeo
optico-carotideos                       óptico-carotídeo                        AQ0MP0   I  # optico-carotideos
óptico-carotideos                       óptico-carotídeo                        AQ0MP0   I  # óptico-carotideos
optico-carotídeos                       óptico-carotídeo                        AQ0MP0   I  # optico-carotídeos
óptico-carotídeos                       óptico-carotídeo                        AQ0MP0   I  # óptico-carotídeos
optimamente                             óptimamente                             RG       I  # optimamente
óptimamente                             óptimamente                             RG       I  # óptimamente
oralmente                               oralmente                               RG       I  # oralmente
orbito-cerebrales                       órbito-cerebral                         AQ0CP0   I  # orbito-cerebrales
órbito-cerebrales                       órbito-cerebral                         AQ0CP0   I  # órbito-cerebrales
orbito-cerebral                         órbito-cerebral                         AQ0CS0   I  # orbito-cerebral
órbito-cerebral                         órbito-cerebral                         AQ0CS0   I  # órbito-cerebral
orbitomia                               orbitomía                               NCFS000  I  # orbitomia
orbitomía                               orbitomía                               NCFS000  I  # orbitomía
orbitomias                              orbitomía                               NCFP000  I  # orbitomias
orbitomías                              orbitomía                               NCFP000  I  # orbitomías
orbitopatia                             orbitopatía                             NCFS000  I  # orbitopatia
orbitopatía                             orbitopatía                             NCFS000  I  # orbitopatía
orbitopatias                            orbitopatía                             NCFP000  I  # orbitopatias
orbitopatías                            orbitopatía                             NCFP000  I  # orbitopatías
orfidal                                 orfidal                                 NC00000  I  # orfidal
organicidad                             organicidad                             NCFS000  I  # organicidad
organization                            organization                            NCCN000  I  # organization
órgano-confinada                        órgano-confinada                        VMP00SF  I  # órgano-confinada
órgano-confinadas                       órgano-confinada                        VMP00PF  I  # órgano-confinadas
órgano-confinado                        órgano-confinado                        VMP00SM  I  # órgano-confinado
órgano-confinados                       órgano-confinado                        VMP00PM  I  # órgano-confinados
organodependencia                       organodependencia                       NCFS000  I  # organodependencia
organodependencias                      organodependencia                       NCFP000  I  # organodependencias
ornitina                                ornitina                                NC00000  I  # ornitina
ornitín                                 ornitina                                NC00000  I  # ornitín
orofaciales                             orofacial                               AQ0CP0   I  # orofaciales
orofacial                               orofacial                               AQ0CS0   I  # orofacial
orofaringea                             orofaríngeo                             AQ0FS0   I  # orofaringea
orofaríngea                             orofaríngeo                             AQ0FS0   I  # orofaríngea
orofaringeas                            orofaríngeo                             AQ0FP0   I  # orofaringeas
orofaríngeas                            orofaríngeo                             AQ0FP0   I  # orofaríngeas
orofaringeo                             orofaríngeo                             AQ0MS0   I  # orofaringeo
orofaríngeo                             orofaríngeo                             AQ0MS0   I  # orofaríngeo
orofarínge                              orofaringe                              NCFS000  I  # orofarínge
orofaringeos                            orofaríngeo                             AQ0MP0   I  # orofaringeos
orofaríngeos                            orofaríngeo                             AQ0MP0   I  # orofaríngeos
orogastrica                             orogástrica                             AQ0FS0   I  # orogastrica
orogástrica                             orogástrica                             AQ0FS0   I  # orogástrica
orogastricas                            orogástrica                             AQ0FP0   I  # orogastricas
orogástricas                            orogástrica                             AQ0FP0   I  # orogástricas
orogastrico                             orogástrica                             AQ0MS0   I  # orogastrico
orogástrico                             orogástrica                             AQ0MS0   I  # orogástrico
orogastricos                            orogástrica                             AQ0MP0   I  # orogastricos
orogástricos                            orogástrica                             AQ0MP0   I  # orogástricos
orotraqueales                           orotraqueal                             AQ0CP0   I  # orotraqueales
orotraquealmente                        orotraquealmente                        RG       I  # orotraquealmente
orotraqueal                             orotraqueal                             AQ0CS0   I  # orotraqueal
orquidectomia                           orquidectomía                           NCFS000  I  # orquidectomia
orquidectomía                           orquidectomía                           NCFS000  I  # orquidectomía
orquidectomias                          orquidectomía                           NCFP000  I  # orquidectomias
orquidectomías                          orquidectomía                           NCFP000  I  # orquidectomías
orquidopexia                            orquidopexia                            NCFS000  I  # orquidopexia
orquidopexias                           orquidopexia                            NCFP000  I  # orquidopexias
orquiectomia                            orquidectomía                           NCFS000  I  # orquiectomia
orquiectomía                            orquidectomía                           NCFS000  I  # orquiectomía
orquiectomias                           orquidectomía                           NCFP000  I  # orquiectomias
orquiectomías                           orquidectomía                           NCFP000  I  # orquiectomías
orquiepididimitis                       orquiepididimitis                       NCFN000  I  # orquiepididimitis
ortejo                                  ortejo                                  NCMS000  I  # ortejo
ortejos                                 ortejo                                  NCMP000  I  # ortejos
ortesica                                ortésico                                AQ0FS0   I  # ortesica
ortésica                                ortésico                                AQ0FS0   I  # ortésica
ortesicas                               ortésico                                AQ0FP0   I  # ortesicas
ortésicas                               ortésico                                AQ0FP0   I  # ortésicas
ortesico                                ortésico                                AQ0MS0   I  # ortesico
ortésico                                ortésico                                AQ0MS0   I  # ortésico
ortesicos                               ortésico                                AQ0MP0   I  # ortesicos
ortésicos                               ortésico                                AQ0MP0   I  # ortésicos
ortesis                                 ortesis                                 NCFN000  I  # ortesis
órtesis                                 ortesis                                 NCFN000  I  # órtesis
ortodoncista                            ortodoncista                            NCCS000  I  # ortodoncista
ortodoncistas                           ortodoncista                            NCCP000  I  # ortodoncistas
ortoforia                               ortoforia                               NCFS000  I  # ortoforia
ortoforias                              ortoforia                               NCFP000  I  # ortoforias
ortondoncista                           ortodoncista                            NCCS000  I  # ortondoncista
ortopantomografica                      ortopantomográfico                      AQ0FS0   I  # ortopantomografica
ortopantomográfica                      ortopantomográfico                      AQ0FS0   I  # ortopantomográfica
ortopantomograficas                     ortopantomográfico                      AQ0FP0   I  # ortopantomograficas
ortopantomográficas                     ortopantomográfico                      AQ0FP0   I  # ortopantomográficas
ortopantomografico                      ortopantomográfico                      AQ0MS0   I  # ortopantomografico
ortopantomográfico                      ortopantomográfico                      AQ0MS0   I  # ortopantomográfico
ortopantomograficos                     ortopantomográfico                      AQ0MP0   I  # ortopantomograficos
ortopantomográficos                     ortopantomográfico                      AQ0MP0   I  # ortopantomográficos
ortopnea                                ortopnea                                NCFS000  I  # ortopnea
ortopneas                               ortopnea                                NCFP000  I  # ortopneas
ortoquirurgica                          ortoquirúrgico                          AQ0FS0   I  # ortoquirurgica
ortoquirúrgica                          ortoquirúrgico                          AQ0FS0   I  # ortoquirúrgica
ortoquirurgicas                         ortoquirúrgico                          AQ0FP0   I  # ortoquirurgicas
ortoquirúrgicas                         ortoquirúrgico                          AQ0FP0   I  # ortoquirúrgicas
ortoquirurgico                          ortoquirúrgico                          AQ0MS0   I  # ortoquirurgico
ortoquirúrgico                          ortoquirúrgico                          AQ0MS0   I  # ortoquirúrgico
ortoquirurgicos                         ortoquirúrgico                          AQ0MP0   I  # ortoquirurgicos
ortoquirúrgicos                         ortoquirúrgico                          AQ0MP0   I  # ortoquirúrgicos
ortostatica                             ortostático                             AQ0FS0   I  # ortostatica
ortostática                             ortostático                             AQ0FS0   I  # ortostática
ortostaticas                            ortostático                             AQ0FP0   I  # ortostaticas
ortostáticas                            ortostático                             AQ0FP0   I  # ortostáticas
ortostatico                             ortostático                             AQ0MS0   I  # ortostatico
ortostático                             ortostático                             AQ0MS0   I  # ortostático
ortostaticos                            ortostático                             AQ0MP0   I  # ortostaticos
ortostáticos                            ortostático                             AQ0MP0   I  # ortostáticos
ortostatismo                            ortostatismo                            NCMS000  I  # ortostatismo
ortotropia                              ortotropía                              NCFS000  I  # ortotropia
ortotropía                              ortotropía                              NCFS000  I  # ortotropía
oseas                                   óseo                                    AQ0FP0   I  # oseas
oseltamivir                             oseltamivir                             NC00000  I  # oseltamivir
oseointegraciones                       oseointegración                         NCFP000  I  # oseointegraciones
oseointegracion                         oseointegración                         NCFS000  I  # oseointegracion
oseointegración                         oseointegración                         NCFS000  I  # oseointegración
oseointegrada                           oseointegrar                            VMP00SF  I  # oseointegrada
oseointegradas                          oseointegrar                            VMP00PF  I  # oseointegradas
oseointegrado                           oseointegrar                            VMP00SM  I  # oseointegrado
oseointegrados                          oseointegrar                            VMP00PM  I  # oseointegrados
oseo                                    óseo                                    AQ0MS0   I  # oseo
oseos                                   óseo                                    AQ0MP0   I  # oseos
osificante                              osificante                              AQ0CS0   I  # osificante
osificantes                             osificante                              AQ0CP0   I  # osificantes
osinofilica                             eosinofílico                            AQ0FS0  I  # eosinofílica
osmolalidades                           osmolalidad                             NCFP000  I  # osmolalidades
osmolalidad                             osmolalidad                             NCFS000  I  # osmolalidad
ostectomia                              ostectomía                              NCFS000  I  # ostectomia
ostectomía                              ostectomía                              NCFS000  I  # ostectomía
ostectomias                             ostectomía                              NCFP000  I  # ostectomias
ostectomías                             ostectomía                              NCFP000  I  # ostectomías
osteoarticulares                        osteoarticular                          AQ0CP0   I  # osteoarticulares
osteoarticular                          osteoarticular                          AQ0CS0   I  # osteoarticular
osteoartropatia                         osteoartropatía                         NCFS000  I  # osteoartropatia
osteoartropatía                         osteoartropatía                         NCFS000  I  # osteoartropatía
osteoartropatias                        osteoartropatía                         NCFP000  I  # osteoartropatias
osteoartropatías                        osteoartropatía                         NCFP000  I  # osteoartropatías
osteoartrosis                           osteoartrosis                           NCFN000  I  # osteoartrosis
osteocartilaginosa                      osteocartilaginoso                      AQ0FS0   I  # osteocartilaginosa
osteocartilaginosas                     osteocartilaginoso                      AQ0FP0   I  # osteocartilaginosas
osteocartilaginoso                      osteocartilaginoso                      AQ0MS0   I  # osteocartilaginoso
osteocartilaginosos                     osteocartilaginoso                      AQ0MP0   I  # osteocartilaginosos
osteoclastica                           osteoclástico                           AQ0FS0   I  # osteoclastica
osteoclástica                           osteoclástico                           AQ0FS0   I  # osteoclástica
osteoclasticas                          osteoclástico                           AQ0FP0   I  # osteoclasticas
osteoclásticas                          osteoclástico                           AQ0FP0   I  # osteoclásticas
osteoclastico                           osteoclástico                           AQ0MS0   I  # osteoclastico
osteoclástico                           osteoclástico                           AQ0MS0   I  # osteoclástico
osteoclasticos                          osteoclástico                           AQ0MP0   I  # osteoclasticos
osteoclásticos                          osteoclástico                           AQ0MP0   I  # osteoclásticos
osteocondrales                          osteocondral                            AQ0CP0   I  # osteocondrales
osteocondral                            osteocondral                            AQ0CS0   I  # osteocondral
osteocondroma                           osteocondroma                           NCMS000  I  # osteocondroma
osteocondromas                          osteocondroma                           NCMP000  I  # osteocondromas
osteocutanea                            osteocutáneo                            AQ0FS0   I  # osteocutanea
osteocutánea                            osteocutáneo                            AQ0FS0   I  # osteocutánea
osteocutaneas                           osteocutáneo                            AQ0FP0   I  # osteocutaneas
osteocutáneas                           osteocutáneo                            AQ0FP0   I  # osteocutáneas
osteocutaneo                            osteocutáneo                            AQ0MS0   I  # osteocutaneo
osteocutáneo                            osteocutáneo                            AQ0MS0   I  # osteocutáneo
osteocutaneos                           osteocutáneo                            AQ0MP0   I  # osteocutaneos
osteocutáneos                           osteocutáneo                            AQ0MP0   I  # osteocutáneos
osteodegenerativa                       osteodegenerativo                       AQ0FS0   I  # osteodegenerativa
osteodegenerativas                      osteodegenerativo                       AQ0FP0   I  # osteodegenerativas
osteodegenerativo                       osteodegenerativo                       AQ0MS0   I  # osteodegenerativo
osteodegenerativos                      osteodegenerativo                       AQ0MP0   I  # osteodegenerativos
osteofitaria                            osteofitario                            AQ0FS0   I  # osteofitaria
osteofitarias                           osteofitario                            AQ0FP0   I  # osteofitarias
osteofitario                            osteofitario                            AQ0MS0   I  # osteofitario
osteofitarios                           osteofitario                            AQ0MP0   I  # osteofitarios
osteofitica                             osteofítico                             AQ0FS0   I  # osteofitica
osteofítica                             osteofítico                             AQ0FS0   I  # osteofítica
osteofiticas                            osteofítico                             AQ0FP0   I  # osteofiticas
osteofíticas                            osteofítico                             AQ0FP0   I  # osteofíticas
osteofitico                             osteofítico                             AQ0MS0   I  # osteofitico
osteofítico                             osteofítico                             AQ0MS0   I  # osteofítico
osteofiticos                            osteofítico                             AQ0MP0   I  # osteofiticos
osteofíticos                            osteofítico                             AQ0MP0   I  # osteofíticos
osteofito                               osteofito                               NCMS000  I  # osteofito
osteofitosis                            osteofitosis                            NCFN000  I  # osteofitosis
osteofitos                              osteofito                               NCMP000  I  # osteofitos
osteoide                                osteoide                                AQ0CS0   I  # osteoide
osteoides                               osteoide                                AQ0CP0   I  # osteoides
osteolisis                              osteólisis                              NCFN000  I  # osteolisis
osteólisis                              osteólisis                              NCFN000  I  # osteólisis
osteolitica                             osteolítico                             AQ0FS0   I  # osteolitica
osteolítica                             osteolítico                             AQ0FS0   I  # osteolítica
osteoliticas                            osteolítico                             AQ0FP0   I  # osteoliticas
osteolíticas                            osteolítico                             AQ0FP0   I  # osteolíticas
osteolitico                             osteolítico                             AQ0MS0   I  # osteolitico
osteolítico                             osteolítico                             AQ0MS0   I  # osteolítico
osteoliticos                            osteolítico                             AQ0MP0   I  # osteoliticos
osteolíticos                            osteolítico                             AQ0MP0   I  # osteolíticos
osteomedulares                          osteomedular                            AQ0CP0   I  # osteomedulares
osteomedular                            osteomedular                            AQ0CS0   I  # osteomedular
osteomiocutanea                         osteomiocutáneo                         AQ0FS0   I  # osteomiocutanea
osteomiocutánea                         osteomiocutáneo                         AQ0FS0   I  # osteomiocutánea
osteomiocutaneas                        osteomiocutáneo                         AQ0FP0   I  # osteomiocutaneas
osteomiocutáneas                        osteomiocutáneo                         AQ0FP0   I  # osteomiocutáneas
osteomiocutaneo                         osteomiocutáneo                         AQ0MS0   I  # osteomiocutaneo
osteomiocutáneo                         osteomiocutáneo                         AQ0MS0   I  # osteomiocutáneo
osteomiocutaneos                        osteomiocutáneo                         AQ0MP0   I  # osteomiocutaneos
osteomiocutáneos                        osteomiocutáneo                         AQ0MP0   I  # osteomiocutáneos
osteomusculares                         osteomuscular                           AQ0CP0   I  # osteomusculares
osteomuscular                           osteomuscular                           AQ0CS0   I  # osteomuscular
osteonecrosis                           osteonecrosis                           NCFS000  I  # osteonecrosis
osteo                                   osteo                                   AQ0CN0   I  # osteo
osteopenia                              osteopenia                              NCFS000  I  # osteopenia
osteopenias                             osteopenia                              NCFP000  I  # osteopenias
osteoplastica                           osteoplástico                           AQ0FS0   I  # osteoplastica
osteoplástica                           osteoplástico                           AQ0FS0   I  # osteoplástica
osteoplasticas                          osteoplástico                           AQ0FP0   I  # osteoplasticas
osteoplásticas                          osteoplástico                           AQ0FP0   I  # osteoplásticas
osteoplastico                           osteoplástico                           AQ0MS0   I  # osteoplastico
osteoplástico                           osteoplástico                           AQ0MS0   I  # osteoplástico
osteoplasticos                          osteoplástico                           AQ0MP0   I  # osteoplasticos
osteoplásticos                          osteoplástico                           AQ0MP0   I  # osteoplásticos
osteoporotica                           osteoporótico                           AQ0FS0   I  # osteoporotica
osteoporótica                           osteoporótico                           AQ0FS0   I  # osteoporótica
osteoporoticas                          osteoporótico                           AQ0FP0   I  # osteoporoticas
osteoporóticas                          osteoporótico                           AQ0FP0   I  # osteoporóticas
osteoporotico                           osteoporótico                           AQ0MS0   I  # osteoporotico
osteoporótico                           osteoporótico                           AQ0MS0   I  # osteoporótico
osteoporoticos                          osteoporótico                           AQ0MP0   I  # osteoporoticos
osteoporóticos                          osteoporótico                           AQ0MP0   I  # osteoporóticos
osteosarcoma                            osteosarcoma                            NCMS000  I  # osteosarcoma
osteosarcomas                           osteosarcoma                            NCMP000  I  # osteosarcomas
osteosarcomatosa                        osteosarcomatoso                        AQ0FS0   I  # osteosarcomatosa
osteosarcomatosas                       osteosarcomatoso                        AQ0FP0   I  # osteosarcomatosas
osteosarcomatoso                        osteosarcomatoso                        AQ0MS0   I  # osteosarcomatoso
osteosarcomatosos                       osteosarcomatoso                        AQ0MP0   I  # osteosarcomatosos
osteosintesis                           osteosíntesis                           NCFN000  I  # osteosintesis
osteosíntesis                           osteosíntesis                           NCFN000  I  # osteosíntesis
osteo-tendinosa                         osteotendinoso                          AQ0FS0   I  # osteo-tendinosa
osteotendinosa                          osteotendinoso                          AQ0FS0   I  # osteotendinosa
osteo-tendinosas                        osteotendinoso                          AQ0FP0   I  # osteo-tendinosas
osteotendinosas                         osteotendinoso                          AQ0FP0   I  # osteotendinosas
osteo-tendinoso                         osteotendinoso                          AQ0MS0   I  # osteo-tendinoso
osteotendinoso                          osteotendinoso                          AQ0MS0   I  # osteotendinoso
osteo-tendinosos                        osteotendinoso                          AQ0MP0   I  # osteo-tendinosos
osteotendinosos                         osteotendinoso                          AQ0MP0   I  # osteotendinosos
osteotomia                              osteotomía                              NCFS000  I  # osteotomia
osteotomias                             osteotomía                              NCFP000  I  # osteotomias
ostesíntesis                            osteosíntesis                           NCFN000  I  # ostesíntesis
ostium                                  ostium                                  NCMN000  I  # ostium
óstium                                  ostium                                  NCMN000  I  # óstium
ostoma                                  ostoma                                  NCMS000  I  # ostoma
ostosíntesis                            osteosíntesis                           NCFN000  I  # ostosíntesis
otitidiscaviarum                        otitidiscaviarum                        NC00000  I  # otitidiscaviarum
otodinia                                otodinia                                NCFS000  I  # otodinia
otoesclerosis                           otoesclerosis                           NCFN000  I  # otoesclerosis
otorrinolaringologica                   otorrinolaringológico                   AQ0FS0   I  # otorrinolaringologica
otorrinolaringológica                   otorrinolaringológico                   AQ0FS0   I  # otorrinolaringológica
otorrinolaringologico                   otorrinolaringológico                   AQ0MS0   I  # otorrinolaringologico
otorrinolaringológico                   otorrinolaringológico                   AQ0MS0   I  # otorrinolaringológico
otorrinolaringologicos                  otorrinolaringológico                   AQ0MP0   I  # otorrinolaringologicos
otorrinolaringológicos                  otorrinolaringológico                   AQ0MP0   I  # otorrinolaringológicos
otorrinolaringoloticas                  otorrinolaringológico                   AQ0FP0   I  # otorrinolaringologicas
otorrinolaringolóticas                  otorrinolaringológico                   AQ0FP0   I  # otorrinolaringológicas
otorrolaringología                      otorrinolaringología                    NCFS000  I  # otorrolaringología
ototoxica                               ototóxico                               AQ0FS0   I  # ototoxica
ototóxica                               ototóxico                               AQ0FS0   I  # ototóxica
ototoxicas                              ototóxico                               AQ0FP0   I  # ototoxicas
ototóxicas                              ototóxico                               AQ0FP0   I  # ototóxicas
ototoxico                               ototóxico                               AQ0MS0   I  # ototoxico
ototóxico                               ototóxico                               AQ0MS0   I  # ototóxico
ototoxicos                              ototóxico                               AQ0MP0   I  # ototoxicos
ototóxicos                              ototóxico                               AQ0MP0   I  # ototóxicos
ovales-fusiformes                       oval-fusiforme                          AQ0CP0   I  # ovales-fusiformes
oval-fusiforme                          oval-fusiforme                          AQ0CS0   I  # oval-fusiforme
oval-fusiformes                         oval-fusiforme                          AQ0CP0   I  # oval-fusiformes
ovata                                   ovata                                   NC00000  I  # ovata
ovatus                                  ovatus                                  NC00000  I  # ovatus
oxalacetica                             oxalacética                             AQ0FS0   I  # oxalacetica
oxalacética                             oxalacética                             AQ0FS0   I  # oxalacética
oxaliplatino                            oxaliplatino                            NCMS000  I  # oxaliplatino
oxaluria                                oxaluria                                NCFS000  I  # oxaluria
oxalurias                               oxaluria                                NCFP000  I  # oxalurias
oxcarbacepina                           oxcarbazepina                           NC00000  I  # oxcarbacepina
oxcarbazepina                           oxcarbazepina                           NC00000  I  # oxcarbazepina
oxicilin                                oxicilin                                NC00000  I  # oxicilin
oxicodona                               oxicodona                               NC00000  I  # oxicodona
oxidemetón-metilo                       oxidemetón-metilo                       NC00000  I  # oxidemetón-metilo
oximetria                               oximetría                               NCFS000  I  # oximetria
oximetría                               oximetría                               NCFS000  I  # oximetría
oximetrias                              oximetría                               NCFP000  I  # oximetrias
oximetrías                              oximetría                               NCFP000  I  # oximetrías
oximetrica                              oximétrico                              AQ0FS0   I  # oximetrica
oximétrica                              oximétrico                              AQ0FS0   I  # oximétrica
oximetricas                             oximétrico                              AQ0FP0   I  # oximetricas
oximétricas                             oximétrico                              AQ0FP0   I  # oximétricas
